Date,Herramienta
21/05/2023 14:44:12,T8242
21/05/2023 14:49:17,T8242
21/05/2023 14:54:27,T8242
21/05/2023 14:59:27,T8242
21/05/2023 15:04:42,T8242
21/05/2023 15:09:47,T8242
21/05/2023 15:14:57,T8242
21/05/2023 15:20:12,T8242
21/05/2023 15:25:17,T8242
21/05/2023 15:30:27,T8242
21/05/2023 15:35:32,T8242
21/05/2023 15:40:42,T8242
21/05/2023 15:45:47,T8242
21/05/2023 15:50:57,T8242
21/05/2023 15:56:02,T8242
21/05/2023 16:01:12,T8242
21/05/2023 16:06:17,T8242
21/05/2023 16:11:27,T8242
21/05/2023 16:16:32,T8242
21/05/2023 16:21:42,T8242
21/05/2023 16:26:52,T8242
21/05/2023 16:31:57,T8242
21/05/2023 16:37:12,T8242
21/05/2023 16:42:17,T8242
21/05/2023 16:47:27,T8242
21/05/2023 16:52:33,T8242
21/05/2023 16:57:42,T8242
21/05/2023 17:02:48,T8242
21/05/2023 17:07:58,T8242
21/05/2023 17:13:03,T8242
21/05/2023 17:18:18,T8242
21/05/2023 17:23:23,T8242
21/05/2023 17:28:33,T8242
21/05/2023 17:33:43,T8242
21/05/2023 17:38:48,T8242
21/05/2023 17:43:58,T8242
21/05/2023 17:49:03,T8242
21/05/2023 17:54:13,T8242
21/05/2023 17:59:18,T8242
21/05/2023 18:04:28,T8242
21/05/2023 18:09:33,T8242
21/05/2023 18:14:43,T8242
21/05/2023 18:19:48,T8242
21/05/2023 18:24:58,T8242
21/05/2023 18:30:03,T8242
21/05/2023 18:35:13,T8242
21/05/2023 18:40:23,T8242
21/05/2023 18:45:33,T8242
21/05/2023 18:50:48,T8242
21/05/2023 18:56:03,T8242
21/05/2023 19:01:08,T8242
21/05/2023 19:06:08,T8242
21/05/2023 19:11:28,T8242
21/05/2023 19:16:34,T8242
21/05/2023 19:21:43,T8242
21/05/2023 19:26:53,T8242
21/05/2023 19:31:58,T8242
21/05/2023 19:37:08,T8242
21/05/2023 19:42:14,T8242
21/05/2023 19:47:23,T8242
21/05/2023 19:52:29,T8242
21/05/2023 19:57:39,T8242
21/05/2023 20:02:44,T8242
21/05/2023 20:07:54,T8242
21/05/2023 20:12:59,T8242
21/05/2023 20:18:09,T8242
21/05/2023 20:23:14,T8242
21/05/2023 20:28:19,T8242
21/05/2023 20:33:24,T8242
21/05/2023 20:38:29,T8242
21/05/2023 20:50:06,T8242
21/05/2023 20:54:14,T8242
21/05/2023 20:59:19,T8242
21/05/2023 21:04:29,T8242
21/05/2023 21:09:35,T8242
21/05/2023 21:14:49,T8242
21/05/2023 21:19:55,T8242
21/05/2023 21:25:05,T8242
21/05/2023 21:30:14,T8242
21/05/2023 21:35:20,T8242
21/05/2023 21:40:30,T8242
21/05/2023 21:45:35,T8242
21/05/2023 21:50:45,T8242
21/05/2023 21:55:50,T8242
21/05/2023 22:01:00,T8242
21/05/2023 22:06:05,T8242
21/05/2023 22:11:15,T8242
21/05/2023 22:16:20,T8242
21/05/2023 22:21:25,T8242
21/05/2023 22:26:30,T8242
21/05/2023 22:31:35,T8242
21/05/2023 22:36:45,T8242
21/05/2023 22:41:50,T8242
21/05/2023 22:47:00,T8242
21/05/2023 22:52:05,T8242
21/05/2023 22:57:15,T8242
21/05/2023 23:02:25,T8242
21/05/2023 23:07:35,T8242
21/05/2023 23:12:40,T8242
21/05/2023 23:17:50,T8242
21/05/2023 23:22:55,T8242
21/05/2023 23:28:10,T8242
21/05/2023 23:33:16,T8242
21/05/2023 23:38:25,T8242
21/05/2023 23:43:40,T8223
21/05/2023 23:48:46,T8023
21/05/2023 23:53:55,T8036
21/05/2023 23:59:06,PATRON
22/05/2023 0:04:11,PATRON
22/05/2023 0:09:16,PATRON
22/05/2023 0:14:26,PATRON
22/05/2023 0:19:31,PATRON
22/05/2023 0:24:46,PATRON
22/05/2023 0:29:51,PATRON
22/05/2023 0:35:01,PATRON
22/05/2023 0:40:06,PATRON
22/05/2023 0:45:11,PATRON
22/05/2023 0:50:21,PATRON
22/05/2023 0:55:26,PATRON
22/05/2023 1:00:36,PATRON
22/05/2023 1:05:41,PATRON
22/05/2023 1:10:51,PATRON
22/05/2023 1:15:56,PATRON
22/05/2023 1:21:06,PATRON
22/05/2023 1:26:11,PATRON
22/05/2023 1:31:21,PATRON
22/05/2023 1:36:26,PATRON
22/05/2023 1:41:36,PATRON
22/05/2023 1:46:41,PATRON
22/05/2023 1:51:46,PATRON
22/05/2023 1:56:56,PATRON
22/05/2023 2:02:01,PATRON
22/05/2023 2:07:11,PATRON
22/05/2023 2:12:21,PATRON
22/05/2023 2:17:31,PATRON
22/05/2023 2:22:37,PATRON
22/05/2023 2:27:46,PATRON
22/05/2023 2:32:47,PATRON
22/05/2023 2:37:57,PATRON
22/05/2023 2:43:02,PATRON
22/05/2023 2:48:12,PATRON
22/05/2023 2:53:17,PATRON
22/05/2023 2:58:27,PATRON
22/05/2023 3:03:37,PATRON
22/05/2023 3:08:42,PATRON
22/05/2023 3:13:52,PATRON
22/05/2023 3:18:57,PATRON
22/05/2023 3:24:07,PATRON
22/05/2023 3:29:12,PATRON
22/05/2023 3:34:27,PATRON
22/05/2023 3:39:37,PATRON
22/05/2023 3:44:47,PATRON
22/05/2023 3:50:02,PATRON
22/05/2023 3:55:12,PATRON
22/05/2023 4:00:22,PATRON
22/05/2023 4:05:32,PATRON
22/05/2023 4:10:37,PATRON
22/05/2023 4:15:42,PATRON
22/05/2023 4:20:52,PATRON
22/05/2023 4:25:57,PATRON
22/05/2023 4:31:12,PATRON
22/05/2023 4:36:17,PATRON
22/05/2023 4:41:27,PATRON
22/05/2023 4:46:37,PATRON
22/05/2023 4:51:48,PATRON
22/05/2023 4:56:57,PATRON
22/05/2023 5:02:03,PATRON
22/05/2023 5:07:13,PATRON
22/05/2023 5:12:18,PATRON
22/05/2023 5:17:28,PATRON
22/05/2023 5:22:33,PATRON
22/05/2023 5:27:43,PATRON
22/05/2023 5:32:48,PATRON
22/05/2023 5:37:58,PATRON
22/05/2023 5:43:03,PATRON
22/05/2023 5:48:08,PATRON
22/05/2023 5:53:13,PATRON
22/05/2023 5:58:23,PATRON
22/05/2023 6:03:28,PATRON
22/05/2023 6:08:33,PATRON
22/05/2023 6:13:43,PATRON
22/05/2023 6:18:48,PATRON
22/05/2023 6:23:58,PATRON
22/05/2023 6:29:08,PATRON
22/05/2023 6:34:18,PATRON
22/05/2023 6:39:23,PATRON
22/05/2023 6:44:33,PATRON
22/05/2023 6:49:38,PATRON
22/05/2023 6:54:48,PATRON
22/05/2023 6:59:53,PATRON
22/05/2023 7:05:03,PATRON
22/05/2023 7:10:09,PATRON
22/05/2023 7:15:18,PATRON
22/05/2023 7:20:28,PATRON
22/05/2023 7:25:39,PATRON
22/05/2023 7:30:49,PATRON
22/05/2023 7:35:54,PATRON
22/05/2023 7:41:04,PATRON
22/05/2023 7:46:09,PATRON
22/05/2023 7:51:19,PATRON
22/05/2023 7:56:19,PATRON
22/05/2023 8:01:29,PATRON
22/05/2023 8:06:39,PATRON
22/05/2023 8:11:44,PATRON
22/05/2023 8:16:49,PATRON
22/05/2023 8:21:54,PATRON
22/05/2023 8:27:04,PATRON
22/05/2023 8:32:09,PATRON
22/05/2023 8:37:19,PATRON
22/05/2023 8:42:24,PATRON
22/05/2023 8:47:34,PATRON
22/05/2023 8:52:39,PATRON
22/05/2023 8:57:54,PATRON
22/05/2023 9:02:54,PATRON
22/05/2023 9:08:04,PATRON
22/05/2023 9:13:20,MM14
22/05/2023 9:18:29,MM14
22/05/2023 9:23:39,MM14
22/05/2023 9:28:44,MM14
22/05/2023 9:33:54,MM14
22/05/2023 9:38:59,MM14
22/05/2023 9:44:14,MM14
22/05/2023 9:49:20,MM14
22/05/2023 9:54:30,MM14
22/05/2023 9:59:35,MM14
22/05/2023 10:04:50,MM14
22/05/2023 10:09:55,MM14
22/05/2023 10:15:05,MM14
22/05/2023 10:20:10,MM14
22/05/2023 10:25:20,MM14
22/05/2023 10:30:30,MM14
22/05/2023 10:35:35,MM14
22/05/2023 10:40:40,MM14
22/05/2023 10:45:50,MM14
22/05/2023 10:50:55,MM14
22/05/2023 10:56:05,MM14
22/05/2023 11:01:15,MM14
22/05/2023 11:06:15,MM14
22/05/2023 11:11:30,MM14
22/05/2023 11:16:35,MM14
22/05/2023 11:21:45,MM14
22/05/2023 11:26:50,MM14
22/05/2023 11:32:00,MM14
22/05/2023 11:37:10,MM14
22/05/2023 11:42:15,MM14
22/05/2023 11:47:25,MM14
22/05/2023 11:52:31,MM14
22/05/2023 11:57:41,MM14
22/05/2023 12:02:46,MM14
22/05/2023 12:07:56,MM14
22/05/2023 12:13:01,MM14
22/05/2023 12:18:11,MM14
22/05/2023 12:23:16,MM14
22/05/2023 12:28:26,MM14
22/05/2023 12:33:31,MM14
22/05/2023 12:38:51,MM14
22/05/2023 12:44:01,MM14
22/05/2023 12:49:06,MM14
22/05/2023 12:54:16,MM14
22/05/2023 12:59:21,MM14
22/05/2023 13:04:31,MM14
22/05/2023 13:09:36,MM14
22/05/2023 13:14:46,MM14
22/05/2023 13:19:51,MM14
22/05/2023 13:25:01,T8023
22/05/2023 13:30:12,T8023
22/05/2023 13:35:22,T8023
22/05/2023 13:40:32,T8023
22/05/2023 13:45:36,T8023
22/05/2023 13:50:42,T8023
22/05/2023 13:55:47,T8023
22/05/2023 14:00:57,T8023
22/05/2023 14:06:02,T8023
22/05/2023 14:11:12,T8023
22/05/2023 14:16:17,T8023
22/05/2023 14:21:27,T8023
22/05/2023 14:26:32,T8023
22/05/2023 14:31:42,T8023
22/05/2023 14:36:42,T8023
22/05/2023 14:41:52,T8023
22/05/2023 14:47:02,T8023
22/05/2023 14:52:07,T8023
22/05/2023 14:57:17,T8023
22/05/2023 15:02:27,T8023
22/05/2023 15:07:37,T8023
22/05/2023 15:12:43,T8023
22/05/2023 15:17:53,T8023
22/05/2023 15:22:58,T8023
22/05/2023 15:28:08,T8023
22/05/2023 15:33:13,T8023
22/05/2023 15:38:23,T8023
22/05/2023 15:43:28,T8023
22/05/2023 15:48:33,T8023
22/05/2023 15:53:43,T8023
22/05/2023 15:58:48,T8023
22/05/2023 16:03:58,T8023
22/05/2023 16:09:05,
22/05/2023 16:14:13,
22/05/2023 16:19:18,
22/05/2023 16:24:28,
22/05/2023 16:29:34,
22/05/2023 16:34:43,
22/05/2023 16:39:50,
22/05/2023 16:44:58,
22/05/2023 16:50:04,
22/05/2023 16:55:18,
22/05/2023 17:00:29,
22/05/2023 17:05:33,
22/05/2023 17:10:43,
22/05/2023 17:15:49,MM14
22/05/2023 17:20:58,MM14
22/05/2023 17:26:04,MM14
22/05/2023 17:31:14,MM14
22/05/2023 17:36:24,MM14
22/05/2023 17:41:34,MM14
22/05/2023 17:46:39,MM14
22/05/2023 17:51:44,MM14
22/05/2023 17:56:49,MM14
22/05/2023 18:01:59,MM14
22/05/2023 18:07:09,MM14
22/05/2023 18:12:14,MM14
22/05/2023 18:17:24,MM14
22/05/2023 18:22:29,MM14
22/05/2023 18:27:39,MM14
22/05/2023 18:32:49,MM14
22/05/2023 18:38:09,MM14
22/05/2023 18:43:14,MM14
22/05/2023 18:48:24,MM14
22/05/2023 18:53:29,MM14
22/05/2023 18:58:39,MM14
22/05/2023 19:03:49,MM14
22/05/2023 19:08:54,MM14
22/05/2023 19:14:04,MM14
22/05/2023 19:19:10,MM14
22/05/2023 19:24:14,MM14
22/05/2023 19:29:20,MM14
22/05/2023 19:34:30,MM14
22/05/2023 19:39:35,MM14
22/05/2023 19:44:45,MM14
22/05/2023 19:49:50,MM14
22/05/2023 19:55:00,MM14
22/05/2023 20:00:05,MM14
22/05/2023 20:05:15,MM14
22/05/2023 20:10:25,MM14
22/05/2023 20:15:30,MM14
22/05/2023 20:20:40,MM14
22/05/2023 20:25:45,MM14
22/05/2023 20:30:50,MM14
22/05/2023 20:35:55,MM14
22/05/2023 20:41:05,MM14
22/05/2023 20:46:10,MM14
22/05/2023 20:51:20,MM14
22/05/2023 20:56:20,MM14
22/05/2023 21:01:30,MM14
22/05/2023 21:06:35,MM14
22/05/2023 21:11:45,MM14
22/05/2023 21:16:56,MM14
22/05/2023 21:22:11,MM14
22/05/2023 21:27:21,MM14
22/05/2023 21:32:31,MM14
22/05/2023 21:37:46,MM14
22/05/2023 21:42:51,MM14
22/05/2023 21:48:11,MM14
22/05/2023 21:53:21,MM14
22/05/2023 21:58:31,MM14
22/05/2023 22:03:36,MM14
22/05/2023 22:08:46,MM14
22/05/2023 22:13:56,MM14
22/05/2023 22:19:01,MM14
22/05/2023 22:24:11,MM14
22/05/2023 22:29:21,MM14
22/05/2023 22:34:31,MM14
22/05/2023 22:39:36,MM14
22/05/2023 22:44:46,MM14
22/05/2023 22:49:51,MM14
22/05/2023 22:55:06,MM14
22/05/2023 23:00:12,MM14
22/05/2023 23:05:17,MM14
22/05/2023 23:10:27,MM14
22/05/2023 23:15:37,MM14
22/05/2023 23:20:47,MM14
22/05/2023 23:25:57,MM14
22/05/2023 23:31:02,MM14
22/05/2023 23:36:07,MM14
22/05/2023 23:41:17,MM14
22/05/2023 23:46:22,MM14
22/05/2023 23:51:32,MM14
22/05/2023 23:56:37,MM14
23/05/2023 0:01:47,MM14
23/05/2023 0:06:52,MM14
23/05/2023 0:12:02,MM14
23/05/2023 0:17:12,MM14
23/05/2023 0:22:17,MM14
23/05/2023 0:27:27,MM14
23/05/2023 0:32:32,MM14
23/05/2023 0:37:43,MM14
23/05/2023 0:42:48,MM14
23/05/2023 0:48:08,MM14
23/05/2023 0:53:08,MM14
23/05/2023 0:58:18,MM14
23/05/2023 1:03:23,MM14
23/05/2023 1:08:33,MM14
23/05/2023 1:13:38,MM14
23/05/2023 1:18:43,MM14
23/05/2023 1:23:53,MM14
23/05/2023 1:28:53,MM14
23/05/2023 1:34:03,MM14
23/05/2023 1:39:08,MM14
23/05/2023 1:44:18,MM14
23/05/2023 1:49:23,MM14
23/05/2023 1:54:33,MM14
23/05/2023 1:59:38,MM14
23/05/2023 2:04:48,MM14
23/05/2023 2:09:53,MM14
23/05/2023 2:15:03,MM14
23/05/2023 2:20:08,MM14
23/05/2023 2:25:18,MM14
23/05/2023 2:30:28,MM14
23/05/2023 2:35:33,MM14
23/05/2023 2:40:43,MM14
23/05/2023 2:45:49,MM14
23/05/2023 2:50:59,MM14
23/05/2023 2:56:04,MM14
23/05/2023 3:01:14,MM14
23/05/2023 3:06:24,MM14
23/05/2023 3:11:34,MM14
23/05/2023 3:16:39,MM14
23/05/2023 3:21:49,MM14
23/05/2023 3:26:54,MM14
23/05/2023 3:31:59,MM14
23/05/2023 3:37:09,MM14
23/05/2023 3:42:14,MM14
23/05/2023 3:47:24,MM14
23/05/2023 3:52:29,MM14
23/05/2023 3:57:39,MM14
23/05/2023 4:02:44,MM14
23/05/2023 4:07:49,MM14
23/05/2023 4:12:54,MM14
23/05/2023 4:18:04,MM14
23/05/2023 4:23:04,MM14
23/05/2023 4:28:14,MM14
23/05/2023 4:33:19,MM14
23/05/2023 4:38:34,MM14
23/05/2023 4:43:39,MM14
23/05/2023 4:48:49,MM14
23/05/2023 4:53:59,MM14
23/05/2023 4:59:04,MM14
23/05/2023 5:04:14,MM14
23/05/2023 5:09:20,MM14
23/05/2023 5:14:35,MM14
23/05/2023 5:19:40,MM14
23/05/2023 5:24:50,MM14
23/05/2023 5:29:55,MM14
23/05/2023 5:35:05,MM14
23/05/2023 5:40:10,MM14
23/05/2023 5:45:20,MM14
23/05/2023 5:50:30,MM14
23/05/2023 5:55:35,MM14
23/05/2023 6:00:45,MM14
23/05/2023 6:05:50,MM14
23/05/2023 6:11:00,MM14
23/05/2023 6:16:05,MM14
23/05/2023 6:21:15,MM14
23/05/2023 6:26:20,MM14
23/05/2023 6:31:30,MM14
23/05/2023 6:36:35,MM14
23/05/2023 6:41:45,MM14
23/05/2023 6:46:50,MM14
23/05/2023 6:52:00,MM14
23/05/2023 6:57:10,MM14
23/05/2023 7:02:15,MM14
23/05/2023 7:07:25,MM14
23/05/2023 7:12:30,MM14
23/05/2023 7:17:40,MM14
23/05/2023 7:22:46,MM14
23/05/2023 7:27:56,MM14
23/05/2023 7:33:01,MM14
23/05/2023 7:38:11,MM14
23/05/2023 7:43:16,MM14
23/05/2023 7:48:26,MM14
23/05/2023 7:53:31,MM14
23/05/2023 7:58:41,MM14
23/05/2023 8:03:51,PATRON
23/05/2023 8:08:56,PATRON
23/05/2023 8:14:06,PATRON
23/05/2023 8:19:11,T8035
23/05/2023 8:24:16,T8035
23/05/2023 8:29:21,T8035
23/05/2023 8:34:31,T8035
23/05/2023 8:39:36,T8035
23/05/2023 8:44:46,T8035
23/05/2023 8:49:51,T8035
23/05/2023 8:55:01,T8035
23/05/2023 9:00:06,T8035
23/05/2023 9:05:11,T8035
23/05/2023 9:10:17,T8035
23/05/2023 9:15:31,T8035
23/05/2023 9:20:41,T8035
23/05/2023 9:25:47,T8035
23/05/2023 9:30:57,T8035
23/05/2023 9:36:02,T8035
23/05/2023 9:41:12,T8035
23/05/2023 9:46:17,T8035
23/05/2023 9:51:27,T8035
23/05/2023 9:56:27,T8035
23/05/2023 10:01:37,T8035
23/05/2023 10:06:42,T8035
23/05/2023 10:11:52,T8035
23/05/2023 10:16:57,T8035
23/05/2023 10:22:02,T8035
23/05/2023 10:27:12,T8035
23/05/2023 10:32:17,T8035
23/05/2023 10:37:27,T8035
23/05/2023 10:42:32,T8035
23/05/2023 10:47:42,T8035
23/05/2023 10:52:52,T8035
23/05/2023 10:57:57,T8035
23/05/2023 11:03:03,T8035
23/05/2023 11:08:12,T8035
23/05/2023 11:13:18,T8035
23/05/2023 11:18:28,T8035
23/05/2023 11:23:33,T8035
23/05/2023 11:28:43,T8035
23/05/2023 11:33:53,T8035
23/05/2023 11:38:58,T8035
23/05/2023 11:44:08,T8035
23/05/2023 11:49:13,T8035
23/05/2023 11:54:23,T8035
23/05/2023 11:59:33,T8035
23/05/2023 12:04:43,T8035
23/05/2023 12:09:48,T8035
23/05/2023 12:15:03,T8035
23/05/2023 12:20:13,T8035
23/05/2023 12:25:18,T8035
23/05/2023 12:30:23,T8035
23/05/2023 12:35:29,T8035
23/05/2023 12:40:39,T8035
23/05/2023 12:45:44,T8035
23/05/2023 12:50:54,T8035
23/05/2023 12:55:59,T8035
23/05/2023 13:01:09,T8035
23/05/2023 13:06:14,T8035
23/05/2023 13:11:24,T8035
23/05/2023 13:16:29,T8035
23/05/2023 13:21:39,T8035
23/05/2023 13:26:44,T8035
23/05/2023 13:31:54,T8035
23/05/2023 13:36:59,T8035
23/05/2023 13:42:09,T8035
23/05/2023 13:47:19,T8035
23/05/2023 13:52:24,T8035
23/05/2023 13:57:34,T8035
23/05/2023 14:02:44,T8035
23/05/2023 14:07:50,T8035
23/05/2023 14:12:54,T8035
23/05/2023 14:18:04,T8035
23/05/2023 14:23:10,T8035
23/05/2023 14:28:20,T8035
23/05/2023 14:33:25,T8035
23/05/2023 14:38:35,T8035
23/05/2023 14:43:40,T8035
23/05/2023 14:48:50,T8035
23/05/2023 14:54:00,T8035
23/05/2023 14:59:05,T8035
23/05/2023 15:04:15,T8035
23/05/2023 15:09:20,T8035
23/05/2023 15:14:30,T8035
23/05/2023 15:19:40,T8035
23/05/2023 15:24:50,T8035
23/05/2023 15:29:55,T8035
23/05/2023 15:35:05,T8035
23/05/2023 15:40:10,T8035
23/05/2023 15:45:25,T8035
23/05/2023 15:50:35,T8035
23/05/2023 15:55:40,T8035
23/05/2023 16:00:55,T8035
23/05/2023 16:06:00,T8035
23/05/2023 16:11:10,T8035
23/05/2023 16:16:15,T8035
23/05/2023 16:21:25,T8035
23/05/2023 16:26:30,T8035
23/05/2023 16:31:41,T8035
23/05/2023 16:36:46,T8035
23/05/2023 16:41:56,T8035
23/05/2023 16:47:06,T8035
23/05/2023 16:52:11,T8035
23/05/2023 16:57:26,T8035
23/05/2023 17:02:31,T8035
23/05/2023 17:07:36,T8035
23/05/2023 17:12:41,T8035
23/05/2023 17:17:51,T8035
23/05/2023 17:22:56,T8035
23/05/2023 17:28:06,T8035
23/05/2023 17:33:11,T8035
23/05/2023 17:38:21,T8035
23/05/2023 17:43:27,PATRON
23/05/2023 17:48:36,PATRON
23/05/2023 17:53:41,PATRON
23/05/2023 17:58:51,PATRON
23/05/2023 18:04:01,PATRON
23/05/2023 18:09:06,PATRON
23/05/2023 18:14:16,PATRON
23/05/2023 18:19:21,PATRON
23/05/2023 18:24:26,PATRON
23/05/2023 18:29:31,PATRON
23/05/2023 18:34:41,PATRON
23/05/2023 18:39:47,PATRON
23/05/2023 18:44:57,PATRON
23/05/2023 18:50:02,PATRON
23/05/2023 18:55:12,PATRON
23/05/2023 19:00:17,PATRON
23/05/2023 19:05:32,PATRON
23/05/2023 19:10:42,PATRON
23/05/2023 19:15:47,PATRON
23/05/2023 19:20:57,PATRON
23/05/2023 19:26:02,PATRON
23/05/2023 19:31:12,PATRON
23/05/2023 19:36:22,PATRON
23/05/2023 19:41:32,PATRON
23/05/2023 19:46:32,PATRON
23/05/2023 19:51:42,PATRON
23/05/2023 19:56:52,PATRON
23/05/2023 20:02:02,PATRON
23/05/2023 20:07:07,PATRON
23/05/2023 20:12:12,PATRON
23/05/2023 20:17:17,PATRON
23/05/2023 20:22:22,PATRON
23/05/2023 20:27:32,PATRON
23/05/2023 20:32:37,PATRON
23/05/2023 20:37:52,PATRON
23/05/2023 20:42:57,PATRON
23/05/2023 20:48:07,PATRON
23/05/2023 20:53:13,PATRON
23/05/2023 20:58:27,PATRON
23/05/2023 21:03:33,PATRON
23/05/2023 21:08:43,PATRON
23/05/2023 21:13:48,PATRON
23/05/2023 21:18:53,PATRON
23/05/2023 21:24:03,PATRON
23/05/2023 21:29:13,PATRON
23/05/2023 21:34:18,PATRON
23/05/2023 21:39:23,PATRON
23/05/2023 21:44:33,PATRON
23/05/2023 21:49:38,PATRON
23/05/2023 21:54:48,PATRON
23/05/2023 21:59:58,PATRON
23/05/2023 22:05:08,PATRON
23/05/2023 22:10:18,PATRON
23/05/2023 22:15:23,PATRON
23/05/2023 22:20:28,PATRON
23/05/2023 22:25:38,PATRON
23/05/2023 22:30:53,PATRON
23/05/2023 22:35:59,PATRON
23/05/2023 22:41:09,PATRON
23/05/2023 22:46:14,PATRON
23/05/2023 22:51:24,PATRON
23/05/2023 22:56:29,PATRON
23/05/2023 23:01:39,PATRON
23/05/2023 23:06:44,PATRON
23/05/2023 23:11:54,PATRON
23/05/2023 23:16:59,PATRON
23/05/2023 23:22:09,PATRON
23/05/2023 23:27:19,PATRON
23/05/2023 23:32:24,PATRON
23/05/2023 23:37:34,PATRON
23/05/2023 23:42:39,PATRON
23/05/2023 23:47:49,PATRON
23/05/2023 23:52:59,PATRON
23/05/2023 23:58:09,PATRON
24/05/2023 0:03:14,PATRON
24/05/2023 0:08:24,PATRON
24/05/2023 0:13:29,PATRON
24/05/2023 0:18:39,PATRON
24/05/2023 0:23:44,PATRON
24/05/2023 0:28:54,PATRON
24/05/2023 0:34:04,PATRON
24/05/2023 0:39:09,PATRON
24/05/2023 0:44:19,PATRON
24/05/2023 0:49:24,PATRON
24/05/2023 0:54:34,PATRON
24/05/2023 0:59:39,PATRON
24/05/2023 1:04:54,PATRON
24/05/2023 1:09:59,PATRON
24/05/2023 1:15:09,PATRON
24/05/2023 1:20:14,PATRON
24/05/2023 1:25:20,PATRON
24/05/2023 1:30:25,PATRON
24/05/2023 1:35:40,PATRON
24/05/2023 1:40:50,PATRON
24/05/2023 1:45:55,PATRON
24/05/2023 1:51:05,PATRON
24/05/2023 1:56:10,PATRON
24/05/2023 2:01:15,PATRON
24/05/2023 2:06:20,PATRON
24/05/2023 2:11:30,PATRON
24/05/2023 2:16:35,PATRON
24/05/2023 2:21:45,PATRON
24/05/2023 2:27:00,PATRON
24/05/2023 2:32:05,PATRON
24/05/2023 2:37:10,PATRON
24/05/2023 2:42:20,PATRON
24/05/2023 2:47:30,PATRON
24/05/2023 2:52:35,PATRON
24/05/2023 2:57:40,PATRON
24/05/2023 3:02:45,PATRON
24/05/2023 3:07:55,PATRON
24/05/2023 3:13:01,PATRON
24/05/2023 3:18:10,PATRON
24/05/2023 3:23:16,PATRON
24/05/2023 3:28:26,PATRON
24/05/2023 3:33:31,PATRON
24/05/2023 3:38:41,PATRON
24/05/2023 3:43:46,PATRON
24/05/2023 3:48:56,PATRON
24/05/2023 3:54:06,PATRON
24/05/2023 3:59:06,PATRON
24/05/2023 4:04:26,PATRON
24/05/2023 4:09:31,PATRON
24/05/2023 4:14:46,PATRON
24/05/2023 4:19:51,PATRON
24/05/2023 4:25:01,PATRON
24/05/2023 4:30:06,PATRON
24/05/2023 4:35:16,PATRON
24/05/2023 4:40:21,PATRON
24/05/2023 4:45:31,PATRON
24/05/2023 4:50:46,PATRON
24/05/2023 4:55:51,PATRON
24/05/2023 5:01:01,PATRON
24/05/2023 5:06:06,PATRON
24/05/2023 5:11:16,PATRON
24/05/2023 5:16:21,PATRON
24/05/2023 5:21:31,PATRON
24/05/2023 5:26:37,PATRON
24/05/2023 5:31:51,PATRON
24/05/2023 5:36:56,PATRON
24/05/2023 5:42:06,PATRON
24/05/2023 5:47:12,PATRON
24/05/2023 5:52:17,PATRON
24/05/2023 5:57:26,PATRON
24/05/2023 6:02:32,PATRON
24/05/2023 6:07:42,PATRON
24/05/2023 6:12:47,PATRON
24/05/2023 6:17:52,PATRON
24/05/2023 6:22:57,PATRON
24/05/2023 6:28:07,PATRON
24/05/2023 6:33:12,PATRON
24/05/2023 6:38:22,PATRON
24/05/2023 6:43:27,PATRON
24/05/2023 6:48:37,PATRON
24/05/2023 6:53:42,PATRON
24/05/2023 6:58:52,PATRON
24/05/2023 7:04:02,PATRON
24/05/2023 7:09:07,PATRON
24/05/2023 7:14:17,PATRON
24/05/2023 7:19:22,PATRON
24/05/2023 7:24:32,PATRON
24/05/2023 7:29:37,PATRON
24/05/2023 7:34:47,PATRON
24/05/2023 7:39:52,PATRON
24/05/2023 7:45:02,PATRON
24/05/2023 7:50:07,PATRON
24/05/2023 7:55:17,PATRON
24/05/2023 8:00:23,PATRON
24/05/2023 8:05:33,PATRON
24/05/2023 8:10:42,PATRON
24/05/2023 8:15:48,PATRON
24/05/2023 8:20:58,PATRON
24/05/2023 8:26:03,PATRON
24/05/2023 8:31:13,PATRON
24/05/2023 8:36:18,PATRON
24/05/2023 8:41:33,PATRON
24/05/2023 8:46:38,PATRON
24/05/2023 8:51:48,PATRON
24/05/2023 8:56:53,PATRON
24/05/2023 9:02:03,PATRON
24/05/2023 9:07:08,PATRON
24/05/2023 9:12:18,PATRON
24/05/2023 9:17:28,PATRON
24/05/2023 9:22:33,PATRON
24/05/2023 9:27:43,PATRON
24/05/2023 9:32:48,PATRON
24/05/2023 9:37:58,PATRON
24/05/2023 9:43:03,PATRON
24/05/2023 9:48:13,PATRON
24/05/2023 9:53:19,PATRON
24/05/2023 9:58:29,PATRON
24/05/2023 10:03:34,PATRON
24/05/2023 10:08:49,PATRON
24/05/2023 10:14:09,PATRON
24/05/2023 10:19:14,PATRON
24/05/2023 10:24:24,
24/05/2023 10:29:29,
24/05/2023 10:34:39,
24/05/2023 10:39:49,
24/05/2023 10:44:57,
24/05/2023 10:50:02,
24/05/2023 10:55:14,
24/05/2023 11:00:18,
24/05/2023 11:05:30,
24/05/2023 11:10:33,
24/05/2023 11:15:45,
24/05/2023 11:20:52,
24/05/2023 11:26:00,
24/05/2023 11:31:08,
24/05/2023 11:36:20,
24/05/2023 11:41:28,
24/05/2023 11:46:38,
24/05/2023 11:51:48,
24/05/2023 11:56:50,
24/05/2023 12:01:58,
24/05/2023 12:07:03,
